"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"153","2021/09/02","12:40:01",-0.4783,29.981,32.102,54.023,48687.696,1019.559,19.561,0.28,0.28,0.84,102.78,6.462,7.52,NA
"154","2021/09/02","12:40:01",-0.4783,29.983,32.104,54.029,48690.623,1019.56,19.562,0.28,0.28,0.85,102.72,6.458,7.53,NA
"155","2021/09/02","12:40:01",-0.4783,29.987,32.11,54.041,48698.003,1019.563,19.565,0.28,0.28,0.84,102.61,6.45,7.53,NA
"156","2021/09/02","12:40:01",-0.4783,29.991,32.111,54.047,48699.552,1019.563,19.565,0.28,0.28,0.8,102.68,6.455,7.54,NA
"157","2021/09/02","12:40:01",-0.4783,29.996,32.11,54.05,48697.317,1019.56,19.562,0.27,0.27,0.8,102.62,6.452,7.54,NA
"158","2021/09/02","12:40:01",NA,30.005,32.104,54.051,48689.331,1019.553,19.555,0.26,0.26,0.78,102.79,6.463,7.55,NA
"159","2021/09/02","12:40:01",-0.4783,30.019,32.098,54.055,48680.175,1019.544,19.546,0.26,0.26,0.77,102.78,6.462,7.54,NA
"160","2021/09/02","12:40:02",NA,30.037,32.086,54.055,48662.732,1019.529,19.531,0.28,0.28,0.74,102.64,6.454,7.54,NA
"161","2021/09/02","12:40:02",-0.4783,30.054,32.078,54.06,48650.8,1019.517,19.519,0.25,0.25,0.74,102.74,6.46,7.54,NA
"162","2021/09/02","12:40:02",-0.4783,30.068,32.068,54.059,48635.716,1019.504,19.507,0.27,0.27,0.71,102.84,6.467,7.54,NA
"163","2021/09/02","12:40:02",-0.4783,30.078,32.061,54.058,48625.355,1019.496,19.498,0.25,0.25,0.7,102.74,6.459,7.53,NA
"164","2021/09/02","12:40:02",NA,30.081,32.058,54.056,48620.955,1019.493,19.494,0.25,0.25,0.7,102.57,6.448,7.53,NA
"165","2021/09/02","12:40:02",-0.4783,30.086,32.048,54.047,48608.443,1019.484,19.486,0.25,0.25,0.7,102.53,6.446,7.54,NA
"166","2021/09/02","12:40:02",-0.4783,30.088,32.04,54.036,48596.714,1019.477,19.479,0.28,0.28,0.7,102.48,6.444,7.54,NA
"167","2021/09/02","12:40:02",NA,30.087,32.022,54.009,48572.779,1019.464,19.466,0.28,0.28,0.71,102.6,6.452,7.54,NA
"168","2021/09/02","12:40:02",-0.4783,30.088,32.008,53.988,48553.655,1019.453,19.455,0.31,0.31,0.71,102.68,6.459,7.54,NA
"169","2021/09/02","12:40:02",-0.4783,30.087,32.006,53.984,48550.415,1019.452,19.454,0.3,0.3,0.74,102.8,6.467,7.52,NA
"170","2021/09/02","12:40:03",-0.4783,30.087,32.007,53.987,48552.888,1019.453,19.455,0.27,0.27,0.72,102.71,6.462,7.52,NA
"171","2021/09/02","12:40:03",-0.4783,30.086,32.009,53.989,48555.542,1019.455,19.457,0.27,0.27,0.72,102.61,6.455,7.54,NA
"172","2021/09/02","12:40:03",-0.4783,30.086,32.009,53.988,48555.107,1019.454,19.456,0.29,0.29,0.74,102.74,6.463,7.54,NA
