//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=180       
StartTime=2021/09/02 09:59:24
EndTime=2021/09/02 09:59:41
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,09:59:35,-0.4979,30.202,34.363,57.626,51708.736,1021.178,21.180,0.21,0.21,1.34,74.57,4.634,7.54,
2021/09/02,09:59:35,-0.5176,30.187,34.375,57.628,51725.050,1021.191,21.194,0.20,0.20,1.38,74.63,4.638,7.54,
2021/09/02,09:59:35,-0.5176,30.174,34.384,57.628,51738.656,1021.203,21.205,0.19,0.19,1.41,74.69,4.642,7.53,
2021/09/02,09:59:35,-0.5176,30.166,34.391,57.629,51748.019,1021.210,21.213,0.21,0.21,1.39,74.56,4.633,7.54,
2021/09/02,09:59:35,-0.5176,30.163,34.395,57.632,51753.753,1021.215,21.217,0.21,0.21,1.41,74.47,4.627,7.55,
2021/09/02,09:59:35,-0.5176,30.161,34.396,57.632,51756.151,1021.217,21.219,0.20,0.20,1.41,74.51,4.629,7.54,
2021/09/02,09:59:36,-0.5176,30.160,34.399,57.635,51759.438,1021.219,21.221,0.20,0.20,1.38,74.62,4.636,7.55,
2021/09/02,09:59:36,-0.5176,30.159,34.401,57.637,51761.881,1021.220,21.222,0.22,0.22,1.36,74.51,4.629,7.54,
2021/09/02,09:59:36,-0.5176,30.157,34.403,57.638,51764.829,1021.223,21.225,0.20,0.20,1.38,74.49,4.628,7.54,
2021/09/02,09:59:36,-0.5176,30.156,34.403,57.638,51765.780,1021.223,21.226,0.20,0.20,1.39,74.48,4.627,7.54,
2021/09/02,09:59:36,-0.5176,30.156,34.404,57.639,51766.767,1021.224,21.226,0.21,0.21,1.36,74.52,4.629,7.54,
2021/09/02,09:59:36,-0.5176,30.155,34.406,57.640,51768.943,1021.225,21.228,0.21,0.21,1.36,74.59,4.634,7.53,
2021/09/02,09:59:36,-0.5176,30.156,34.404,57.640,51766.977,1021.224,21.226,0.19,0.19,1.38,74.55,4.632,7.54,
2021/09/02,09:59:36,-0.5176,30.158,34.403,57.640,51765.778,1021.223,21.225,0.18,0.18,1.36,74.49,4.629,7.54,
2021/09/02,09:59:36,-0.5176,30.163,34.387,57.622,51744.074,1021.209,21.211,0.18,0.18,1.65,74.50,4.630,7.54,
2021/09/02,09:59:36,-0.5372,30.173,34.363,57.595,51710.838,1021.188,21.190,0.18,0.18,1.46,74.53,4.632,7.54,
2021/09/02,09:59:37,-0.4979,30.177,34.355,57.587,51699.171,1021.180,21.182,0.18,0.18,1.32,74.51,4.632,7.55,
2021/09/02,09:59:37,-0.5176,30.195,34.346,57.593,51686.249,1021.167,21.170,0.18,0.18,1.29,74.51,4.632,7.54,
2021/09/02,09:59:37,-0.4979,30.220,34.330,57.596,51663.304,1021.147,21.149,0.17,0.17,1.29,74.46,4.629,7.54,
2021/09/02,09:59:37,-0.5176,30.233,34.323,57.600,51653.141,1021.137,21.139,0.18,0.18,1.27,74.47,4.630,7.53,
2021/09/02,09:59:37,-0.5176,30.244,34.319,57.605,51646.921,1021.131,21.133,0.21,0.21,1.27,74.51,4.633,7.54,
2021/09/02,09:59:37,-0.5176,30.249,34.316,57.606,51642.549,1021.126,21.129,0.19,0.19,1.31,74.62,4.640,7.54,
2021/09/02,09:59:37,-0.5176,30.253,34.311,57.602,51634.580,1021.121,21.123,0.18,0.18,1.34,74.62,4.640,7.54,
2021/09/02,09:59:37,-0.5176,30.255,34.310,57.604,51633.843,1021.120,21.122,0.18,0.18,1.36,74.57,4.637,7.54,
2021/09/02,09:59:37,-0.5176,30.256,34.310,57.605,51634.185,1021.120,21.122,0.18,0.18,1.35,74.46,4.630,7.54,
2021/09/02,09:59:37,-0.5176,30.254,34.313,57.606,51637.583,1021.122,21.124,0.21,0.21,1.32,74.47,4.630,7.54,
2021/09/02,09:59:38,-0.5372,30.248,34.317,57.606,51643.154,1021.127,21.129,0.21,0.21,1.35,74.52,4.633,7.54,
2021/09/02,09:59:38,-0.5176,30.239,34.323,57.605,51651.770,1021.135,21.137,0.20,0.20,1.44,74.44,4.629,7.54,
2021/09/02,09:59:38,-0.5176,30.227,34.326,57.597,51656.660,1021.141,21.143,0.18,0.18,1.48,74.48,4.631,7.54,
2021/09/02,09:59:38,-0.5176,30.210,34.330,57.585,51664.064,1021.150,21.153,0.18,0.18,1.38,74.46,4.629,7.54,
2021/09/02,09:59:38,-0.5176,30.195,34.338,57.581,51675.487,1021.161,21.163,0.17,0.17,1.32,74.41,4.626,7.54,
2021/09/02,09:59:38,-0.5176,30.188,34.344,57.583,51684.418,1021.168,21.170,0.17,0.17,1.34,74.42,4.626,7.54,
2021/09/02,09:59:38,-0.5176,30.181,34.355,57.592,51698.882,1021.178,21.181,0.18,0.18,1.31,74.45,4.628,7.54,
2021/09/02,09:59:38,-0.5176,30.178,34.358,57.594,51703.660,1021.182,21.184,0.19,0.19,1.31,74.41,4.625,7.54,
2021/09/02,09:59:38,-0.4979,30.178,34.358,57.594,51703.936,1021.182,21.184,0.21,0.21,1.34,74.38,4.624,7.54,
2021/09/02,09:59:38,-0.5176,30.178,34.359,57.595,51704.568,1021.182,21.185,0.19,0.19,1.36,74.39,4.624,7.54,
2021/09/02,09:59:39,-0.5176,30.175,34.360,57.593,51706.180,1021.184,21.187,0.18,0.18,1.35,74.46,4.628,7.55,
2021/09/02,09:59:39,-0.5176,30.169,34.361,57.589,51708.583,1021.187,21.190,0.21,0.21,1.34,74.44,4.626,7.54,
2021/09/02,09:59:39,-0.5176,30.170,34.359,57.585,51704.916,1021.185,21.187,0.18,0.18,1.35,74.47,4.629,7.52,
2021/09/02,09:59:39,-0.5176,30.179,34.348,57.579,51689.706,1021.174,21.176,0.18,0.18,1.35,74.45,4.627,7.54,
2021/09/02,09:59:39,-0.5176,30.184,34.344,57.580,51685.010,1021.170,21.172,0.17,0.17,1.34,74.40,4.624,7.53,
2021/09/02,09:59:39,-0.4979,30.185,34.349,57.587,51690.424,1021.172,21.175,0.18,0.18,1.34,74.43,4.626,7.54,
2021/09/02,09:59:39,-0.4979,30.183,34.354,57.593,51697.744,1021.177,21.179,0.18,0.18,1.34,74.41,4.625,7.54,
2021/09/02,09:59:39,-0.5176,30.184,34.352,57.591,51695.600,1021.176,21.178,0.17,0.17,1.35,74.42,4.625,7.53,
2021/09/02,09:59:39,-0.4979,30.186,34.350,57.590,51692.962,1021.174,21.176,0.15,0.15,1.36,74.42,4.625,7.53,
2021/09/02,09:59:39,-0.4979,30.187,34.351,57.593,51694.127,1021.174,21.176,0.15,0.15,1.36,74.45,4.627,7.54,
2021/09/02,09:59:40,-0.5176,30.187,34.350,57.591,51692.435,1021.173,21.175,0.16,0.16,1.36,74.42,4.625,7.54,
2021/09/02,09:59:40,-0.4979,30.186,34.353,57.594,51695.989,1021.175,21.178,0.18,0.18,1.38,74.44,4.626,7.54,
2021/09/02,09:59:40,-0.5176,30.184,34.356,57.597,51700.575,1021.179,21.181,0.18,0.18,1.38,74.36,4.620,7.52,
2021/09/02,09:59:40,-0.5176,30.185,34.350,57.589,51692.451,1021.174,21.176,0.18,0.18,1.38,74.35,4.620,7.53,
2021/09/02,09:59:40,-0.4979,30.186,34.343,57.579,51683.023,1021.168,21.170,0.18,0.18,1.42,74.39,4.623,7.54,
2021/09/02,09:59:40,-0.4979,30.186,34.342,57.579,51681.816,1021.167,21.169,0.18,0.18,1.45,74.41,4.625,7.53,
2021/09/02,09:59:40,-0.4979,30.186,34.354,57.596,51697.399,1021.176,21.178,0.18,0.18,1.44,74.45,4.627,7.53,
2021/09/02,09:59:40,-0.5176,30.187,34.356,57.600,51700.179,1021.177,21.180,0.18,0.18,1.42,74.42,4.625,7.54,
2021/09/02,09:59:40,-0.5176,30.185,34.342,57.577,51681.777,1021.168,21.170,0.19,0.19,1.42,74.42,4.627,7.54,
2021/09/02,09:59:40,-0.5176,30.184,34.353,57.593,51696.954,1021.176,21.179,0.19,0.19,1.36,74.47,4.631,7.53,
2021/09/02,09:59:41,-0.5176,30.194,34.341,57.586,51680.204,1021.164,21.166,0.18,0.18,1.32,74.43,4.630,7.54,
2021/09/02,09:59:41,-0.5176,30.200,34.297,57.526,51620.408,1021.129,21.131,0.18,0.18,1.24,74.47,4.633,7.54,
2021/09/02,09:59:41,-0.5176,30.231,34.321,57.594,51649.445,1021.136,21.138,0.19,0.19,1.12,74.50,4.635,7.54,
2021/09/02,09:59:41,-0.5764,30.289,13.519,24.864,22271.930,1005.612,5.615,0.51,0.51,1.36,74.45,5.190,7.54,
2021/09/02,09:59:41,-0.5961,30.311,3.716,7.534,6745.676,998.325,-1.672,-2.13,-2.13,11.12,24.94,1.834,7.54,
2021/09/02,09:59:41,-0.6157,30.255,1.545,3.298,2956.268,996.725,-3.273,-0.54,-0.54,2.92,-5.12,-0.381,7.54,
2021/09/02,09:59:41,-0.6157,30.141,0.935,2.043,1835.700,996.304,-3.693,-0.15,-0.15,0.77,-7.71,-0.575,7.54,
2021/09/02,09:59:41,-0.6157,30.056,0.784,1.724,1551.544,996.217,-3.780,-0.07,-0.07,0.33,-4.19,-0.313,7.54,
2021/09/02,09:59:41,-0.6157,29.981,0.989,2.148,1935.646,996.393,-3.605,-0.05,-0.05,0.21,-7.71,-0.575,7.54,
2021/09/02,09:59:41,-0.6157,29.936,0.853,1.864,1681.199,996.305,-3.692,-0.04,-0.04,0.18,-3.04,-0.227,7.54,
